time,value
13795,-9485.83
13796,-9483.43
13797,-9512.16
13798,-9500.19
13799,-9476.25
13800,-9485.83
13801,-9509.77
13802,-9478.64
13803,-9481.04
13804,-9507.37
13805,-9476.25
13806,-9481.04
13807,-9495.40
13808,-9516.95
13809,-9481.04
13810,-9497.80
13811,-9507.37
13812,-9490.62
13813,-9483.43
13814,-9509.77
13815,-9493.01
13816,-9481.04
13817,-9500.19
13818,-9519.35
13819,-9485.83
13820,-9483.43
13821,-9512.16
13822,-9488.22
13823,-9481.04
13824,-9507.37
13825,-9512.16
13826,-9483.43
13827,-9495.40
13828,-9500.19
13829,-9483.43
13830,-9490.62
13831,-9500.19
13832,-9478.64
13833,-9471.46
13834,-9502.59
13835,-9514.56
13836,-9481.04
13837,-9485.83
13838,-9512.16
13839,-9493.01
13840,-9478.64
13841,-9504.98
13842,-9493.01
13843,-9488.22
13844,-9495.40
13845,-9509.77
13846,-9471.46
13847,-9490.62
13848,-9514.56
13849,-9483.43
13850,-9476.25
13851,-9507.37
13852,-9504.98
13853,-9485.83
13854,-9509.77
13855,-9514.56
13856,-9483.43
13857,-9488.22
13858,-9502.59
13859,-9481.04
13860,-9485.83
13861,-9507.37
13862,-9493.01
13863,-9459.49
13864,-9497.80
13865,-9509.77
13866,-9481.04
13867,-9490.62
13868,-9504.98
13869,-9497.80
13870,-9490.62
13871,-9497.80
13872,-9497.80
13873,-9488.22
13874,-9500.19
13875,-9509.77
13876,-9490.62
13877,-9490.62
13878,-9526.53
13879,-9504.98
13880,-9490.62
13881,-9500.19
13882,-9478.64
13883,-9478.64
13884,-9493.01
13885,-9521.74
13886,-9493.01
13887,-9497.80
13888,-9509.77
13889,-9485.83
13890,-9478.64
13891,-9493.01
13892,-9507.37
13893,-9483.43
13894,-9495.40
13895,-9509.77
13896,-9493.01
13897,-9483.43
13898,-9504.98
13899,-9493.01
13900,-9493.01
13901,-9507.37
13902,-9509.77
13903,-9476.25
13904,-9485.83
13905,-9481.04
13906,-9481.04
13907,-9481.04
13908,-9500.19
13909,-9500.19
13910,-9473.86
13911,-9497.80
13912,-9502.59
13913,-9485.83
13914,-9493.01
13915,-9514.56
13916,-9481.04
13917,-9478.64
13918,-9500.19
13919,-9500.19
13920,-9471.46
13921,-9488.22
13922,-9504.98
13923,-9481.04
13924,-9483.43
13925,-9514.56
13926,-9488.22
13927,-9488.22
13928,-9497.80
13929,-9502.59
13930,-9481.04
13931,-9502.59
13932,-9509.77
13933,-9485.83
13934,-9483.43
13935,-9509.77
13936,-9493.01
13937,-9476.25
13938,-9500.19
13939,-9495.40
13940,-9483.43
13941,-9504.98
13942,-9507.37
13943,-9471.46
13944,-9483.43
13945,-9512.16
13946,-9483.43
13947,-9476.25
13948,-9500.19
13949,-9497.80
13950,-9488.22
13951,-9500.19
13952,-9497.80
13953,-9481.04
13954,-9495.40
13955,-9509.77
13956,-9488.22
13957,-9483.43
13958,-9509.77
13959,-9504.98
13960,-9485.83
13961,-9502.59
13962,-9507.37
13963,-9493.01
13964,-9493.01
13965,-9507.37
13966,-9485.83
13967,-9476.25
13968,-9514.56
13969,-9504.98
13970,-9476.25
13971,-9497.80
13972,-9497.80
13973,-9481.04
13974,-9493.01
13975,-9507.37
13976,-9485.83
13977,-9483.43
13978,-9514.56
13979,-9495.40
13980,-9476.25
13981,-9493.01
13982,-9500.19
13983,-9478.64
13984,-9490.62
13985,-9478.64
13986,-9478.64
13987,-9481.04
13988,-9504.98
13989,-9490.62
13990,-9476.25
13991,-9507.37
13992,-9504.98
13993,-9478.64
13994,-9497.80
13995,-9509.77
13996,-9483.43
13997,-9490.62
13998,-9509.77
13999,-9471.46
14000,-9478.64
14001,-9502.59
14002,-9490.62
14003,-9473.86
14004,-9497.80
14005,-9512.16
14006,-9485.83
14007,-9490.62
14008,-9509.77
14009,-9495.40
14010,-9483.43
14011,-9507.37
14012,-9500.19
14013,-9473.86
14014,-9502.59
14015,-9512.16
14016,-9476.25
14017,-9488.22
14018,-9514.56
14019,-9485.83
14020,-9473.86
14021,-9497.80
14022,-9495.40
14023,-9478.64
14024,-9500.19
14025,-9507.37
14026,-9476.25
14027,-9485.83
14028,-9514.56
14029,-9488.22
14030,-9481.04
14031,-9514.56
14032,-9514.56
14033,-9488.22
14034,-9490.62
14035,-9512.16
14036,-9490.62
14037,-9469.07
14038,-9504.98
14039,-9500.19
14040,-9488.22
14041,-9497.80
14042,-9504.98
14043,-9476.25
14044,-9483.43
14045,-9512.16
14046,-9488.22
14047,-9481.04
14048,-9507.37
14049,-9500.19
14050,-9490.62
14051,-9502.59
14052,-9495.40
14053,-9478.64
14054,-9493.01
14055,-9504.98
14056,-9483.43
14057,-9481.04
14058,-9507.37
14059,-9502.59
14060,-9485.83
14061,-9509.77
14062,-9512.16
14063,-9485.83
14064,-9483.43
14065,-9502.59
14066,-9497.80
14067,-9490.62
14068,-9507.37
14069,-9500.19
14070,-9481.04
14071,-9502.59
14072,-9507.37
14073,-9481.04
14074,-9481.04
14075,-9514.56
14076,-9502.59
14077,-9478.64
14078,-9493.01
14079,-9497.80
14080,-9476.25
14081,-9485.83
14082,-9509.77
14083,-9485.83
14084,-9488.22
14085,-9502.59
14086,-9497.80
14087,-9485.83
14088,-9502.59
14089,-9512.16
14090,-9488.22
14091,-9497.80
14092,-9524.13
14093,-9495.40
14094,-9476.25
14095,-9504.98
14096,-9500.19
14097,-9495.40
14098,-9512.16
14099,-9509.77
14100,-9481.04
14101,-9481.04
14102,-9504.98
14103,-9493.01
14104,-9476.25
14105,-9504.98
14106,-9502.59
14107,-9481.04
14108,-9488.22
14109,-9512.16
14110,-9495.40
14111,-9495.40
14112,-9514.56
14113,-9502.59
14114,-9497.80
14115,-9502.59
14116,-9502.59
14117,-9485.83
14118,-9488.22
14119,-9504.98
14120,-9488.22
14121,-9478.64
14122,-9504.98
14123,-9500.19
14124,-9481.04
14125,-9495.40
14126,-9507.37
14127,-9490.62
14128,-9488.22
14129,-9507.37
14130,-9490.62
14131,-9476.25
14132,-9512.16
14133,-9512.16
14134,-9483.43
14135,-9493.01
14136,-9504.98
14137,-9483.43
14138,-9478.64
14139,-9502.59
14140,-9507.37
14141,-9485.83
14142,-9497.80
14143,-9507.37
14144,-9476.25
14145,-9490.62
14146,-9512.16
14147,-9488.22
14148,-9483.43
14149,-9509.77
14150,-9509.77
14151,-9476.25
14152,-9483.43
14153,-9514.56
14154,-9490.62
14155,-9476.25
14156,-9500.19
14157,-9504.98
14158,-9483.43
14159,-9493.01
14160,-9507.37
14161,-9488.22
14162,-9485.83
14163,-9507.37
14164,-9488.22
14165,-9476.25
14166,-9504.98
14167,-9500.19
14168,-9476.25
14169,-9490.62
14170,-9516.95
14171,-9490.62
14172,-9490.62
14173,-9512.16
14174,-9493.01
14175,-9493.01
14176,-9507.37
14177,-9507.37
14178,-9483.43
14179,-9493.01
14180,-9507.37
14181,-9481.04
14182,-9488.22
14183,-9516.95
14184,-9497.80
14185,-9481.04
14186,-9495.40
14187,-9504.98
14188,-9473.86
14189,-9473.86
14190,-9507.37
14191,-9478.64
14192,-9483.43
14193,-9509.77
14194,-9490.62
14195,-9476.25
14196,-9497.80
14197,-9504.98
14198,-9476.25
14199,-9488.22
14200,-9516.95
14201,-9493.01
14202,-9488.22
14203,-9509.77
14204,-9495.40
14205,-9481.04
14206,-9507.37
14207,-9512.16
14208,-9478.64
14209,-9488.22
14210,-9521.74
14211,-9493.01
14212,-9485.83
14213,-9507.37
14214,-9495.40
14215,-9485.83
14216,-9504.98
14217,-9507.37
14218,-9485.83
14219,-9485.83
14220,-9509.77
14221,-9488.22
14222,-9476.25
14223,-9504.98
14224,-9495.40
14225,-9469.07
14226,-9490.62
14227,-9514.56
14228,-9495.40
14229,-9488.22
14230,-9512.16
14231,-9497.80
14232,-9493.01
14233,-9502.59
14234,-9514.56
14235,-9481.04
14236,-9490.62
14237,-9516.95
14238,-9490.62
14239,-9476.25
14240,-9507.37
14241,-9483.43
14242,-9483.43
14243,-9495.40
14244,-9504.98
14245,-9481.04
14246,-9485.83
14247,-9512.16
14248,-9485.83
14249,-9485.83
14250,-9509.77
14251,-9504.98
14252,-9478.64
14253,-9495.40
14254,-9507.37
14255,-9490.62
14256,-9485.83
14257,-9512.16
14258,-9493.01
14259,-9481.04
14260,-9497.80
14261,-9495.40
14262,-9471.46
14263,-9502.59
14264,-9512.16
14265,-9490.62
14266,-9483.43
14267,-9514.56
14268,-9500.19
14269,-9481.04
14270,-9497.80
14271,-9504.98
14272,-9483.43
14273,-9485.83
14274,-9509.77
14275,-9485.83
14276,-9485.83
14277,-9502.59
14278,-9495.40
14279,-9490.62
14280,-9507.37
14281,-9507.37
14282,-9481.04
14283,-9490.62
14284,-9509.77
14285,-9488.22
14286,-9490.62
14287,-9507.37
14288,-9490.62
14289,-9471.46
14290,-9497.80
14291,-9509.77
14292,-9490.62
14293,-9485.83
14294,-9509.77
14295,-9495.40
14296,-9488.22
14297,-9504.98
14298,-9512.16
14299,-9485.83
14300,-9495.40
14301,-9509.77
14302,-9493.01
14303,-9478.64
14304,-9497.80
14305,-9488.22
14306,-9481.04
14307,-9500.19
14308,-9509.77
14309,-9483.43
14310,-9483.43
14311,-9512.16
14312,-9485.83
14313,-9490.62
14314,-9512.16
14315,-9507.37
14316,-9471.46
14317,-9493.01
14318,-9497.80
14319,-9471.46
14320,-9478.64
14321,-9500.19
14322,-9488.22
14323,-9488.22
14324,-9497.80
14325,-9493.01
14326,-9466.67
14327,-9495.40
14328,-9509.77
14329,-9485.83
14330,-9485.83
14331,-9502.59
14332,-9485.83
14333,-9485.83
14334,-9507.37
14335,-9509.77
14336,-9476.25
14337,-9500.19
14338,-9516.95
14339,-9478.64
14340,-9483.43
14341,-9473.86
14342,-9500.19
14343,-9476.25
14344,-9507.37
14345,-9509.77
14346,-9481.04
14347,-9493.01
14348,-9516.95
14349,-9469.07
14350,-9481.04
14351,-9528.92
14352,-9490.62
14353,-9471.46
14354,-9504.98
14355,-9509.77
14356,-9469.07
14357,-9507.37
14358,-9516.95
14359,-9461.89
14360,-9481.04
14361,-9519.35
14362,-9493.01
14363,-9483.43
14364,-9514.56
14365,-9497.80
14366,-9469.07
14367,-9488.22
14368,-9524.13
14369,-9485.83
14370,-9485.83
14371,-9514.56
14372,-9485.83
14373,-9481.04
14374,-9509.77
14375,-9502.59
14376,-9461.89
14377,-9495.40
14378,-9514.56
14379,-9481.04
14380,-9488.22
14381,-9514.56
14382,-9493.01
14383,-9469.07
14384,-9495.40
14385,-9502.59
14386,-9483.43
14387,-9488.22
14388,-9485.83
14389,-9485.83
14390,-9514.56
14391,-9514.56
14392,-9500.19
14393,-9473.86
14394,-9495.40
14395,-9507.37
14396,-9483.43
14397,-9485.83
14398,-9504.98
14399,-9488.22
14400,-9495.40
14401,-9504.98
14402,-9493.01
14403,-9459.49
14404,-9504.98
14405,-9502.59
14406,-9481.04
14407,-9495.40
14408,-9504.98
14409,-9488.22
14410,-9490.62
14411,-9485.83
14412,-9485.83
14413,-9478.64
14414,-9512.16
14415,-9497.80
14416,-9471.46
14417,-9490.62
14418,-9512.16
14419,-9485.83
14420,-9485.83
14421,-9502.59
14422,-9488.22
14423,-9485.83
14424,-9504.98
14425,-9497.80
14426,-9476.25
14427,-9490.62
14428,-9509.77
14429,-9483.43
14430,-9481.04
14431,-9507.37
14432,-9488.22
14433,-9481.04
14434,-9507.37
14435,-9507.37
14436,-9478.64
14437,-9488.22
14438,-9512.16
14439,-9483.43
14440,-9488.22
14441,-9514.56
14442,-9493.01
14443,-9483.43
14444,-9507.37
14445,-9519.35
14446,-9488.22
14447,-9481.04
14448,-9512.16
14449,-9504.98
14450,-9481.04
14451,-9493.01
14452,-9500.19
14453,-9476.25
14454,-9500.19
14455,-9500.19
14456,-9478.64
14457,-9478.64
14458,-9509.77
14459,-9478.64
14460,-9476.25
14461,-9500.19
14462,-9504.98
14463,-9478.64
14464,-9488.22
14465,-9502.59
14466,-9483.43
14467,-9493.01
14468,-9507.37
14469,-9485.83
14470,-9481.04
14471,-9514.56
14472,-9504.98
14473,-9471.46
14474,-9495.40
14475,-9516.95
14476,-9495.40
14477,-9488.22
14478,-9507.37
14479,-9493.01
14480,-9490.62
14481,-9502.59
14482,-9507.37
14483,-9478.64
14484,-9495.40
14485,-9507.37
14486,-9478.64
14487,-9471.46
14488,-9502.59
14489,-9478.64
14490,-9478.64
14491,-9493.01
14492,-9485.83
14493,-9473.86
14494,-9509.77
14495,-9514.56
14496,-9473.86
14497,-9478.64
14498,-9512.16
14499,-9488.22
14500,-9478.64
14501,-9495.40
14502,-9507.37
14503,-9478.64
14504,-9483.43
14505,-9502.59
14506,-9488.22
14507,-9488.22
14508,-9504.98
14509,-9495.40
14510,-9476.25
14511,-9502.59
14512,-9502.59
14513,-9473.86
14514,-9478.64
14515,-9502.59
14516,-9490.62
14517,-9483.43
14518,-9509.77
14519,-9514.56
14520,-9488.22
14521,-9493.01
14522,-9507.37
14523,-9490.62
14524,-9488.22
14525,-9504.98
14526,-9493.01
14527,-9478.64
14528,-9507.37
14529,-9504.98
14530,-9478.64
14531,-9483.43
14532,-9512.16
14533,-9495.40
14534,-9478.64
14535,-9493.01
14536,-9504.98
14537,-9478.64
14538,-9495.40
14539,-9502.59
14540,-9478.64
14541,-9488.22
14542,-9504.98
14543,-9502.59
14544,-9476.25
14545,-9495.40
14546,-9476.25
14547,-9476.25
14548,-9478.64
14549,-9524.13
14550,-9497.80
14551,-9478.64
14552,-9495.40
14553,-9509.77
14554,-9485.83
14555,-9493.01
14556,-9512.16
14557,-9485.83
14558,-9483.43
14559,-9514.56
14560,-9500.19
14561,-9490.62
14562,-9507.37
14563,-9512.16
14564,-9483.43
14565,-9485.83
14566,-9516.95
14567,-9493.01
14568,-9478.64
14569,-9495.40
14570,-9519.35
14571,-9488.22
14572,-9488.22
14573,-9519.35
14574,-9497.80
14575,-9490.62
14576,-9509.77
14577,-9512.16
14578,-9485.83
14579,-9502.59
14580,-9512.16
14581,-9485.83
14582,-9519.35
14583,-9519.35
14584,-9478.64
14585,-9495.40
14586,-9495.40
14587,-9497.80
14588,-9473.86
14589,-9488.22
14590,-9502.59
14591,-9485.83
14592,-9483.43
14593,-9495.40
14594,-9493.01
14595,-9483.43
14596,-9507.37
14597,-9514.56
14598,-9485.83
14599,-9478.64
14600,-9509.77
14601,-9478.64
14602,-9481.04
14603,-9504.98
14604,-9483.43
14605,-9483.43
14606,-9497.80
14607,-9500.19
14608,-9478.64
14609,-9485.83
14610,-9507.37
14611,-9493.01
14612,-9481.04
14613,-9509.77
14614,-9497.80
14615,-9481.04
14616,-9502.59
14617,-9473.86
14618,-9473.86
14619,-9493.01
14620,-9507.37
14621,-9488.22
14622,-9476.25
14623,-9502.59
14624,-9493.01
14625,-9481.04
14626,-9490.62
14627,-9504.98
14628,-9478.64
14629,-9490.62
14630,-9502.59
14631,-9478.64
14632,-9493.01
14633,-9519.35
14634,-9495.40
14635,-9483.43
14636,-9500.19
14637,-9495.40
14638,-9483.43
14639,-9490.62
14640,-9502.59
14641,-9485.83
14642,-9473.86
14643,-9502.59
14644,-9497.80
14645,-9478.64
14646,-9500.19
14647,-9504.98
14648,-9473.86
14649,-9493.01
14650,-9509.77
14651,-9483.43
14652,-9476.25
14653,-9502.59
14654,-9485.83
14655,-9473.86
14656,-9488.22
14657,-9502.59
14658,-9483.43
14659,-9502.59
14660,-9512.16
14661,-9478.64
14662,-9473.86
14663,-9504.98
14664,-9497.80
14665,-9488.22
14666,-9504.98
14667,-9512.16
14668,-9481.04
14669,-9500.19
14670,-9488.22
14671,-9488.22
14672,-9490.62
14673,-9526.53
14674,-9497.80
14675,-9488.22
14676,-9507.37
14677,-9507.37
14678,-9481.04
14679,-9490.62
14680,-9481.04
14681,-9481.04
14682,-9483.43
14683,-9512.16
14684,-9490.62
14685,-9476.25
14686,-9507.37
14687,-9504.98
14688,-9469.07
14689,-9483.43
14690,-9512.16
14691,-9483.43
14692,-9476.25
14693,-9514.56
14694,-9493.01
14695,-9481.04
14696,-9493.01
14697,-9500.19
14698,-9478.64
14699,-9497.80
14700,-9519.35
14701,-9490.62
14702,-9488.22
14703,-9514.56
14704,-9495.40
14705,-9476.25
14706,-9497.80
14707,-9504.98
14708,-9478.64
14709,-9488.22
14710,-9512.16
14711,-9483.43
14712,-9488.22
14713,-9502.59
14714,-9500.19
14715,-9471.46
14716,-9485.83
14717,-9507.37
14718,-9478.64
14719,-9476.25
14720,-9502.59
14721,-9507.37
14722,-9481.04
14723,-9497.80
14724,-9516.95
14725,-9493.01
14726,-9481.04
14727,-9507.37
14728,-9509.77
14729,-9485.83
14730,-9497.80
14731,-9507.37
14732,-9493.01
14733,-9483.43
14734,-9509.77
14735,-9490.62
14736,-9476.25
14737,-9502.59
14738,-9514.56
14739,-9485.83
14740,-9481.04
14741,-9504.98
14742,-9485.83
14743,-9478.64
14744,-9500.19
14745,-9514.56
14746,-9483.43
14747,-9500.19
14748,-9502.59
14749,-9490.62
14750,-9490.62
14751,-9504.98
14752,-9485.83
14753,-9481.04
14754,-9507.37
14755,-9502.59
14756,-9483.43
14757,-9488.22
14758,-9512.16
14759,-9488.22
14760,-9488.22
14761,-9500.19
14762,-9488.22
14763,-9483.43
14764,-9502.59
14765,-9509.77
14766,-9481.04
14767,-9497.80
14768,-9514.56
14769,-9497.80
14770,-9476.25
14771,-9512.16
14772,-9507.37
14773,-9481.04
14774,-9490.62
14775,-9514.56
14776,-9485.83
14777,-9488.22
14778,-9516.95
14779,-9493.01
14780,-9495.40
14781,-9497.80
14782,-9507.37
14783,-9485.83
14784,-9497.80
14785,-9512.16
14786,-9476.25
14787,-9481.04
14788,-9507.37
14789,-9504.98
14790,-9488.22
14791,-9502.59
14792,-9500.19
14793,-9469.07
14794,-9493.01
14795,-9473.86
14796,-9473.86
14797,-9476.25
14798,-9507.37
14799,-9493.01
14800,-9476.25
14801,-9497.80
14802,-9507.37
14803,-9481.04
14804,-9481.04
14805,-9514.56
14806,-9493.01
14807,-9478.64
14808,-9493.01
14809,-9493.01
14810,-9478.64
14811,-9497.80
14812,-9500.19
14813,-9473.86
14814,-9488.22
14815,-9514.56
14816,-9500.19
14817,-9485.83
14818,-9495.40
14819,-9502.59
14820,-9485.83
14821,-9493.01
14822,-9504.98
14823,-9481.04
14824,-9481.04
14825,-9509.77
14826,-9481.04
14827,-9507.37
14828,-9507.37
14829,-9509.77
14830,-9476.25
14831,-9493.01
14832,-9512.16
14833,-9493.01
14834,-9481.04
14835,-9500.19
14836,-9497.80
14837,-9476.25
14838,-9495.40
14839,-9512.16
14840,-9490.62
14841,-9493.01
14842,-9500.19
14843,-9485.83
14844,-9478.64
14845,-9512.16
14846,-9512.16
14847,-9490.62
14848,-9497.80
14849,-9524.13
14850,-9490.62
14851,-9483.43
14852,-9507.37
14853,-9504.98
14854,-9488.22
14855,-9500.19
14856,-9504.98
14857,-9473.86
14858,-9495.40
14859,-9521.74
14860,-9485.83
14861,-9473.86
14862,-9514.56
14863,-9500.19
14864,-9481.04
14865,-9490.62
14866,-9502.59
14867,-9485.83
14868,-9485.83
14869,-9490.62
14870,-9490.62
14871,-9488.22
14872,-9504.98
14873,-9495.40
14874,-9476.25
14875,-9495.40
14876,-9504.98
14877,-9471.46
14878,-9473.86
14879,-9514.56
14880,-9497.80
14881,-9478.64
14882,-9504.98
14883,-9497.80
14884,-9478.64
14885,-9504.98
14886,-9509.77
14887,-9481.04
14888,-9485.83
14889,-9509.77
14890,-9490.62
14891,-9481.04
14892,-9500.19
14893,-9507.37
14894,-9488.22
14895,-9504.98
14896,-9514.56
14897,-9490.62
14898,-9485.83
14899,-9509.77
14900,-9495.40
14901,-9471.46
14902,-9495.40
14903,-9500.19
14904,-9478.64
14905,-9485.83
14906,-9512.16
14907,-9490.62
14908,-9478.64
14909,-9512.16
14910,-9495.40
14911,-9483.43
14912,-9500.19
14913,-9512.16
14914,-9466.67
14915,-9478.64
14916,-9502.59
14917,-9490.62
14918,-9485.83
14919,-9512.16
14920,-9488.22
14921,-9483.43
14922,-9500.19
14923,-9500.19
14924,-9488.22
14925,-9509.77
14926,-9516.95
14927,-9488.22
14928,-9488.22
14929,-9516.95
14930,-9500.19
14931,-9481.04
14932,-9509.77
14933,-9512.16
14934,-9483.43
14935,-9495.40
14936,-9519.35
14937,-9483.43
14938,-9485.83
14939,-9516.95
14940,-9488.22
14941,-9478.64
14942,-9500.19
14943,-9507.37
14944,-9481.04
14945,-9488.22
14946,-9514.56
14947,-9490.62
14948,-9488.22
14949,-9509.77
14950,-9497.80
14951,-9481.04
14952,-9493.01
14953,-9509.77
14954,-9493.01
14955,-9490.62
14956,-9507.37
14957,-9495.40
14958,-9473.86
14959,-9500.19
14960,-9504.98
14961,-9471.46
14962,-9483.43
14963,-9507.37
14964,-9481.04
14965,-9485.83
14966,-9507.37
14967,-9493.01
14968,-9481.04
14969,-9502.59
14970,-9514.56
14971,-9483.43
14972,-9481.04
14973,-9519.35
14974,-9507.37
14975,-9483.43
14976,-9512.16
14977,-9509.77
14978,-9481.04
14979,-9490.62
14980,-9504.98
14981,-9490.62
14982,-9478.64
14983,-9495.40
14984,-9500.19
14985,-9485.83
14986,-9490.62
14987,-9502.59
14988,-9483.43
14989,-9485.83
14990,-9512.16
14991,-9493.01
14992,-9483.43
14993,-9497.80
14994,-9509.77
14995,-9490.62
14996,-9481.04
14997,-9512.16
14998,-9495.40
14999,-9476.25
15000,-9495.40
15001,-9507.37
15002,-9471.46
15003,-9493.01
15004,-9500.19
15005,-9483.43
15006,-9481.04
15007,-9500.19
15008,-9497.80
15009,-9478.64
15010,-9493.01
15011,-9507.37
15012,-9495.40
15013,-9488.22
15014,-9514.56
15015,-9493.01
15016,-9488.22
15017,-9502.59
15018,-9500.19
15019,-9493.01
15020,-9495.40
15021,-9504.98
15022,-9485.83
15023,-9485.83
15024,-9509.77
15025,-9495.40
15026,-9476.25
15027,-9502.59
15028,-9504.98
15029,-9478.64
15030,-9490.62
15031,-9521.74
15032,-9493.01
15033,-9478.64
15034,-9507.37
15035,-9504.98
15036,-9490.62
15037,-9490.62
15038,-9512.16
15039,-9481.04
15040,-9497.80
15041,-9516.95
15042,-9502.59
15043,-9485.83
15044,-9504.98
15045,-9509.77
15046,-9481.04
15047,-9497.80
15048,-9502.59
15049,-9481.04
15050,-9483.43
15051,-9514.56
15052,-9488.22
15053,-9488.22
15054,-9504.98
15055,-9509.77
15056,-9483.43
15057,-9504.98
15058,-9516.95
15059,-9493.01
15060,-9485.83
15061,-9519.35
15062,-9512.16
15063,-9490.62
15064,-9495.40
15065,-9502.59
15066,-9471.46
15067,-9478.64
15068,-9509.77
15069,-9476.25
15070,-9478.64
15071,-9502.59
15072,-9493.01
15073,-9485.83
15074,-9500.19
15075,-9500.19
15076,-9473.86
15077,-9488.22
15078,-9504.98
15079,-9493.01
15080,-9476.25
15081,-9495.40
15082,-9500.19
15083,-9478.64
15084,-9497.80
15085,-9500.19
15086,-9478.64
15087,-9490.62
15088,-9514.56
15089,-9495.40
15090,-9478.64
15091,-9502.59
15092,-9504.98
15093,-9483.43
15094,-9493.01
15095,-9514.56
15096,-9493.01
15097,-9485.83
15098,-9509.77
15099,-9493.01
15100,-9476.25
15101,-9495.40
15102,-9504.98
15103,-9481.04
15104,-9485.83
15105,-9497.80
15106,-9490.62
15107,-9478.64
15108,-9500.19
15109,-9495.40
15110,-9485.83
15111,-9509.77
15112,-9476.25
15113,-9476.25
15114,-9490.62
15115,-9509.77
15116,-9478.64
15117,-9476.25
15118,-9490.62
15119,-9504.98
15120,-9469.07
15121,-9483.43
15122,-9514.56
15123,-9488.22
15124,-9481.04
15125,-9495.40
15126,-9493.01
15127,-9476.25
15128,-9488.22
15129,-9495.40
15130,-9471.46
15131,-9488.22
15132,-9514.56
15133,-9488.22
15134,-9483.43
15135,-9512.16
15136,-9512.16
15137,-9471.46
15138,-9488.22
15139,-9500.19
15140,-9488.22
15141,-9481.04
15142,-9507.37
15143,-9493.01
15144,-9481.04
15145,-9500.19
15146,-9507.37
15147,-9476.25
15148,-9483.43
15149,-9507.37
15150,-9476.25
15151,-9476.25
15152,-9500.19
15153,-9504.98
15154,-9473.86
15155,-9490.62
15156,-9490.62
15157,-9490.62
15158,-9485.83
15159,-9504.98
15160,-9507.37
15161,-9493.01
15162,-9504.98
15163,-9514.56
15164,-9485.83
15165,-9483.43
15166,-9509.77
15167,-9490.62
15168,-9504.98
15169,-9504.98
15170,-9504.98
15171,-9478.64
15172,-9497.80
15173,-9493.01
15174,-9481.04
15175,-9485.83
15176,-9509.77
15177,-9485.83
15178,-9481.04
15179,-9497.80
15180,-9504.98
15181,-9476.25
15182,-9490.62
15183,-9509.77
15184,-9473.86
15185,-9481.04
15186,-9509.77
15187,-9507.37
15188,-9493.01
15189,-9502.59
15190,-9500.19
15191,-9478.64
15192,-9493.01
15193,-9509.77
15194,-9483.43
15195,-9478.64
15196,-9500.19
15197,-9495.40
15198,-9469.07
15199,-9490.62
15200,-9516.95
15201,-9483.43
15202,-9471.46
15203,-9507.37
15204,-9483.43
15205,-9483.43
15206,-9502.59
15207,-9509.77
15208,-9490.62
15209,-9485.83
15210,-9483.43
15211,-9483.43
15212,-9488.22
15213,-9512.16
15214,-9504.98
15215,-9478.64
15216,-9495.40
15217,-9514.56
15218,-9481.04
15219,-9481.04
15220,-9500.19
15221,-9488.22
15222,-9488.22
15223,-9504.98
15224,-9504.98
15225,-9481.04
15226,-9500.19
15227,-9509.77
15228,-9473.86
15229,-9483.43
15230,-9507.37
15231,-9495.40
15232,-9481.04
15233,-9500.19
15234,-9502.59
15235,-9483.43
15236,-9481.04
15237,-9514.56
15238,-9495.40
15239,-9493.01
15240,-9497.80
15241,-9495.40
15242,-9476.25
15243,-9497.80
15244,-9502.59
15245,-9485.83
15246,-9483.43
15247,-9514.56
15248,-9497.80
15249,-9476.25
15250,-9500.19
15251,-9509.77
15252,-9485.83
15253,-9493.01
15254,-9502.59
15255,-9488.22
15256,-9493.01
15257,-9519.35
15258,-9502.59
15259,-9473.86
15260,-9502.59
15261,-9509.77
15262,-9481.04
15263,-9485.83
15264,-9507.37
15265,-9488.22
15266,-9471.46
15267,-9500.19
15268,-9493.01
15269,-9478.64
15270,-9497.80
15271,-9500.19
15272,-9466.67
15273,-9490.62
15274,-9514.56
15275,-9483.43
15276,-9478.64
15277,-9514.56
15278,-9504.98
15279,-9490.62
15280,-9500.19
15281,-9502.59
15282,-9478.64
15283,-9488.22
15284,-9514.56
15285,-9495.40
15286,-9476.25
15287,-9514.56
15288,-9493.01
15289,-9481.04
15290,-9497.80
15291,-9509.77
15292,-9483.43
15293,-9478.64
15294,-9519.35
15295,-9488.22
15296,-9481.04
15297,-9504.98
15298,-9495.40
15299,-9466.67
15300,-9485.83
15301,-9516.95
15302,-9485.83
15303,-9490.62
15304,-9512.16
15305,-9493.01
15306,-9478.64
15307,-9500.19
15308,-9500.19
15309,-9483.43
15310,-9493.01
15311,-9483.43
15312,-9483.43
15313,-9485.83
15314,-9512.16
15315,-9500.19
15316,-9483.43
15317,-9497.80
15318,-9502.59
15319,-9483.43
15320,-9488.22
15321,-9514.56
15322,-9493.01
15323,-9476.25
15324,-9493.01
15325,-9488.22
15326,-9478.64
15327,-9493.01
15328,-9509.77
15329,-9483.43
15330,-9488.22
15331,-9497.80
15332,-9497.80
15333,-9476.25
15334,-9493.01
15335,-9509.77
15336,-9483.43
15337,-9478.64
15338,-9500.19
15339,-9509.77
15340,-9490.62
15341,-9502.59
15342,-9516.95
15343,-9495.40
15344,-9502.59
15345,-9509.77
15346,-9500.19
15347,-9478.64
15348,-9502.59
15349,-9500.19
