time,value,normalized_value,anomaly
665,-251.39,-0.5975590075543662,0
666,-241.81,0.36455704787303905,0
667,-239.42,0.6010642384388297,0
668,-249.0,-0.37043985811038926,0
669,-241.81,0.3506131878435153,0
670,-251.39,-0.6207529902593674,0
671,-251.39,-0.6251791015547,0
672,-241.81,0.33734724055469495,0
673,-249.0,-0.3925085173959776,0
674,-244.21,0.08682884099160257,0
675,-237.03,0.8075092186634187,0
676,-246.6,-0.16214194299227935,0
677,-251.39,-0.6492222937824573,0
678,-241.81,0.31413773787460403,0
679,-244.21,0.06859982651208456,0
680,-244.21,0.06545793556759516,0
681,-244.21,0.06250122214061188,0
682,-239.42,0.5431614063243186,0
683,-241.81,0.2993838617398224,0
684,-246.6,-0.18641040791819505,0
685,-249.0,-0.4307919037819346,0
686,-249.0,-0.4327484127170709,0
687,-246.6,-0.19227770459348018,0
688,-251.39,-0.6772390885870044,0
689,-246.6,-0.19513695600424963,0
690,-249.0,-0.4384661233895769,0
691,-249.0,-0.4393664697985183,0
692,-246.6,-0.1978393744781585,0
693,-241.81,0.2851038586800201,0
694,-239.42,0.5260347172824079,0
695,-244.21,0.04253327971347592,0
696,-241.81,0.2848728777109864,0
697,-241.81,0.2851880971369876,0
698,-239.42,0.5268995234953908,0
699,-239.42,0.5275848670009794,0
700,-251.39,-0.6796137086872353,0
701,-249.0,-0.4373750451371226,0
702,-244.21,0.04724302642325191,0
703,-241.81,0.2908070508817592,0
704,-246.6,-0.19112606807476462,0
705,-246.6,-0.18949570382096606,0
706,-246.6,-0.18773641229076063,0
707,-246.6,-0.18585726500156105,0
708,-244.21,0.05734067794475345,0
709,-234.63,1.026282884657069,0
710,-239.42,0.5450389892942028,0
711,-239.42,0.5473022327950625,0
712,-241.81,0.30842857838924514,0
713,-244.21,0.06860700285100632,0
714,-239.42,0.5544799529671122,0
715,-244.21,0.0735425043995922,0
716,-258.57,-1.3732061298590443,0
717,-249.0,-0.4048231493381321,0
718,-249.0,-0.40227111791166353,0
719,-239.42,0.5671341811304603,0
720,-244.21,0.0862543733848396,0
721,-251.39,-0.635850719459595,0
722,-246.6,-0.1499219884012889,0
723,-251.39,-0.6308795295026833,0
724,-246.6,-0.14502861072251969,0
725,-234.63,1.0654052123508932,0
726,-241.81,0.34308633072562744,0
727,-246.6,-0.1380903894952233,0
728,-244.21,0.10529395947390323,0
729,-244.21,0.10739061651687332,0
730,-239.42,0.5928276408958117,0
731,-244.21,0.1113221643691,0
732,-246.6,-0.1280617942907331,0
733,-258.57,-1.3343978711025792,0
734,-253.79,-0.850362206445678,0
735,-249.0,-0.36542550552387615,0
736,-249.0,-0.36402586024054306,0
737,-244.21,0.1206857196243374,0
738,-244.21,0.12185560331418287,0
739,-249.0,-0.3605177837869384,0
740,-244.21,0.12384181365396625,0
741,-246.6,-0.11655181989738866,0
742,-241.81,0.3675692822257352,0
743,-251.39,-0.5987059477836599,0
744,-246.6,-0.1148220617258879,0
745,-246.6,-0.11448098600025353,0
746,-241.81,0.3691704445238905,0
747,-241.81,0.3692826655379712,0
748,-246.6,-0.11414195534888036,0
749,-251.39,-0.597674919844416,0
750,-241.81,0.3689641593480084,0
751,-241.81,0.3686497336993435,0
752,-239.42,0.6094452692781648,0
753,-253.79,-0.841339220677967,0
754,-246.6,-0.11629336457608133,0
755,-249.0,-0.3591942520593437,0
756,-229.84,1.5737440764927333,0
757,-241.81,0.3648427312291176,0
758,-244.21,0.12171181761886649,0
759,-246.6,-0.12047679498252235,0
760,-244.21,0.11968924007423216,0
761,-256.18,-1.0894695997752584,0
